yt_channel_id (S),yt_published_at (S),yt_track_id (S),yt_track_name (S),spotify_found_time (S),spotify_playlist (S),spotify_uri (S)
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-06T11:05:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkJiU1VRNlZ1OVlJ,Miss Lie - Claustrophobia (1990),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-06T14:53:18.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnEyeXlZRGZMdlRR,Denis The7notes - Life For Life,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-06T15:16:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlVWMFhidmhxRWhv,Thunderground - Illegal Rush (Next Cut),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T01:38:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdyTEw4ZWc3a2d3,Tons Of Tones - Activa (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T02:10:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdEMl9KNGZtT1pF,Tons Of Tones - Back In Time (Scorpio's Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T03:57:28.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnVVT3FNZ2kzaTRv,K. Hand - Starz (1995),2019-12-01T05:14:07.980222+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0tbtAd8TDRmHKbuPTolInF
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T05:25:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmU4T0s1dXd0cWk4,Parallel 9 - Quadrus (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T06:14:25.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm9NS21fYWxac3dr,Blue Effect - Blue Horizon (Ortus Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T09:25:18.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBkakdhQ3RFS3BB,Lemon Interupt - Dirty (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T09:58:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJ6bEllcWRhLWM4,Space Cat - LSD/PCP (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T22:24:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpCcnN3My1sbENj,The Beat Pirate - Are You On 1 Matey? (Acid Mix),2019-11-02T12:58:36.668116+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4ou0Q8QMAXFnfXQeeIROvQ
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T22:40:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1fam9oZk5pQ2xn,"Krysis - Be What You Want To Be (12"" Krysis Mix)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-07T23:09:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlN6aW85UWZ5VjV3,Chestnut - Pot Of Gold (Tendermix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-08T01:55:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnBtU0hQSnFJcndV,Blacklight - Nooks & Crammies,2019-11-02T12:58:37.709857+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:1Y5Dn7xrXqcsxxuxY5gfR8
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-08T03:54:18.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkVLaTlXTVdPQU1B,Air - Trip 5 (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-08T07:43:18.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlpFeS15SHBWSS1F,Mosaic - Symbiosis (1991),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-08T07:55:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLndadXVJV19VbGxB,Mosaic - Dance Now (Instrumental Headcrash Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-08T08:08:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnpuU2VraWhZMFZV,Mosaic - Glory To The Rave (1991),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-10T13:15:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjhKbTFaTWgtNXQ0,Space Cat - Sine (Organic Compound Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-10T13:45:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnFNWVRKb2tJVDBr,FSOM - Melodia (1992),2019-12-01T05:14:10.380217+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:1baIQAgBE8tx0eWGHorQPE
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-10T13:58:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlKOXA5ZmFhbE04,FSOM - Welcome (1993),2019-12-01T05:14:11.000292+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:5q8zfdtv8Shz0EsrfEhkYY
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-10T14:34:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZGUEJ4cUpmZmdR,The Pagan vs. AapogeE - One Fine Day (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-12T17:05:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZVUHMzWllqODBj,Code 11 - Spacecut 1 (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-13T14:20:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1rSTJJTDl0TFhJ,Landlord - Retrospective (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-14T09:20:02.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmVWcjh6Rk5YWHlB,Firm Gurder - Neuron Transmitter (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-19T15:48:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZQRHJDel85RDFR,Robert Leiner - Northern Dark (1994),2019-12-01T05:14:12.260221+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6M3DnxPTyJGHgIcRl0fuih
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-24T18:32:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjN6c200bS1LXzQw,Blokka - Exploration (First Time Mix),2019-11-02T12:58:39.763183+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4MY86m75FC8RCpRiOpUgl2
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-24T19:12:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnluWXZxZC1paU9v,Kinder Der Erde - Shanti O Shanti (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-04-24T19:22:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmlhZGV1dmJYUjhr,Kinder Der Erde - Das Licht (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-03T11:54:26.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRmYzQ3LVFPQlVj,The Source Experience - Synaesthesia (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-04T12:49:48.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBVUW1ZRGRYc3NJ,Trans-4m - Aeons (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-05T10:08:15.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlNWcE1MT3pHd3Iw,Tec Two - Tec Zone (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-12T22:11:46.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlXVGZQUVNqcF9B,Taste Xperience - Frustration (Original Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-12T23:44:11.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjN2dGNEMG5OM29R,Robert Leiner - Dream Or Reality (1994),2019-12-01T05:14:13.860762+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0gMtwSik2mMNOv4OiQSMw0
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-26T01:55:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRfNUQxN1djalE4,Redeye - Next To The Cormhole (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-26T09:38:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnZUVktveWdnNDVR,The Sequencer - Cobald Reflections (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-27T23:08:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlFUcGdWMUNnQTMw,Ebi - Hi (1994),2019-12-01T05:14:14.780656+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:26KAjfe1bv74SBlny8odE8
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-27T23:17:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnlud0hGSGl0NEhB,Vein Melter - When You Feel It (Remix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-05-28T21:34:42.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjd4eVhDNVg4TU1B,Dubtribe - Eighty East (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-02T21:18:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmJNQkoxeklSV2R3,B.G. The Prince Of Rap - Miles Away (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-02T21:26:16.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmROUjktQmdlcVBJ,Culture Beat - One Good Reason (1991),2019-12-01T05:14:15.887931+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:0peZZyMewcsI9GLMcxyY0t
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-02T21:31:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVlOTdfMEVpTWFJ,Kim Sanders - Show Me (Hall Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-02T21:40:02.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmFucnlEWkppclBF,Mantrax - Hypnosis (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-05T15:27:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjlDWlZUNGYwcFZV,System 7 - Sinbad (1992),2019-12-01T05:14:16.800616+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3iKyj74LyHI2rZagaHHGr5
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-10T11:23:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmRMNmtwTlN1SXd3,LA Synthesis ‎- Zyllvakrynn (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-14T16:53:35.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlRYSXIxM0d2UVBj,"Source - Levitation & RND - Transform II (1992, mixed)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-26T17:56:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmdVOTVaX1BzZTdN,Aqua Glide - Future Science,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-06-26T18:33:36.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLktjNHNZRWtDamlz,Virtuality - Evidance (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-07-03T22:52:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRHZmxJR2lZRVNj,"hypnotic Live @ Chik, old school goa trance mix 1994-1998",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-07-13T04:25:07.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5weEZIMkl2TlMw,hypnotic - Rollercoaster (deep house / progressive house mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-07-13T16:03:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnVpVi1PdW1xTlBn,hypnotic - Flight LX182 (progressive house/trance mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-13T02:30:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNmc2kyT292M2Qw,Quench - Dreams (The Awakening),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-14T00:38:18.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk5mQzBpTnpIcHlj,Move & Motion - Freeze An' Melt (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-14T03:13:08.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjBLUmlQRFZNbjVn,Marc Domlin - Expression (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-14T03:17:18.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmZOb2JFdUFERmN3,Pascal F.E.O.S. - Sundance On Midnight (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-17T23:22:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJjcFhwZ2pVVDJr,NASA Voyager Recordings - Symphonies Of The Planets 3 (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-18T15:44:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm5QNG9nNzRLYXZj,Cosmic Baby - A Night In My Life (1993),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-18T17:32:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlp0emZUVlktcGRj,Neuro Project - Mama (1992),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-18T23:58:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkNQOG1pRkExM0pN,Akasha Project - Jambo,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-19T05:15:10.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmtPV3JXaHpIVTR3,Akasha Project - Matkara,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-19T16:53:32.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlktYkFxb0dQTFhB,Dr. Psychedelic - The Sparkling Light (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-25T03:27:22.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnAzcV9tSjM5ZHk4,BassXPansion - Acid Bird (1993),2019-12-01T05:14:20.260670+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4k3FvfaEgzIpmZrgqb1CXd
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-29T05:54:39.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRycWNVWVRZeGhN,Mama Indica - Ganja Experience (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-29T14:55:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjVxNkhGOU1zR0RN,Paradise Connection - Creation (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-30T00:11:34.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnhNUUxfRUoxNVI4,"Kinder Der Erde - Evolution (12"" Mix)",,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-10-31T01:39:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjdyekQwSUUzTk93,Temple of Ellora - Amber (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-01T02:26:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlQtdGpFdG9ZZy13,Temple Of Ellora - Liquid Birds (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-02T22:34:43.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjI1eHRVNlA0WjNR,JX - You Belong To Me (JX / Red Jerry Mix),2019-11-02T12:58:47.395865+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2HcfS1RY9zxCUqRjX0YeQE
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-02T23:25:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnVSMG5aOTNPSkhF,Morbid 2 ‎- Gates Of Paradox (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-06T01:03:20.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJTa3pjb1UxRU53,Ephedra - Eve (Ceres Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-12T07:38:52.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmRJYmRHQW8wa2tz,BC Kid - Go Boom (1993),2020-01-23T00:23:06.623870+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4HdAtKyOcAIhjakoVRiiY0
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-12T07:48:58.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZXdU1sRncwUjUw,Fatalistic Journey - The Uncertain Future (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-12T08:00:45.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNYNk5PZnl5WnVR,X-Nemesis - Sonar (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-12T08:05:46.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkl1WFNOZkVGNjdZ,Maxxtor - Signals (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-12T08:09:44.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnUwM2FPUUFITVdN,Plankton - On The Moon (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-16T04:24:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLll0LUlDTWlOUkNJ,DJ Bubba - Dream Planet (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-16T06:52:33.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmw5VWtJS1RqU3Rr,Black Labs - Space Bar (1995),2019-12-01T05:14:22.980681+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:6BoQjVaRkzhHo1jndJIHxd
UCL4J20Y1UpQGttcNXMB2j9Q,2012-11-28T15:39:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm5mWEpxTGtud0dF,Astral Pilot - The Day After (2nd Coming Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-09T00:33:50.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkpZRHhxY09hcm9j,Cybersnack - Inworld Journey (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-10T10:11:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjRiY1FqRXItV053,Drøn - Fortune Cookie,,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-12T14:45:24.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkRIOUp2alFtSUNF,Audiowerk - Eniac's Revenge (1998),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-12T15:24:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnBobkQ3U3ltUi1v,Babel - Swift Creation,2019-11-02T12:58:50.085696+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3Qgogj3Tfdf0QpusDp5H2v
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-12T15:32:02.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm50cWdfaXVLYzFv,Astral Engineering - 2010 (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-12T16:18:27.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk9zbGpTdzltTkZF,Astral Engineering - Beyond The X-Ecliptic (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-12T16:27:49.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmxyRUJvYWlMbE1Z,Astral Engineering - Brainstrobe (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-21T14:02:55.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmRoYWwtUl9sUXZr,Heavenly Music Corporation - Nautilus (1995),2019-12-01T05:14:24.760657+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:2g8OVSjvl9EiU6zb8ubsGh
UCL4J20Y1UpQGttcNXMB2j9Q,2012-12-21T16:22:31.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm5mcFZGd19TcENv,Full Moon Fashions - 0891 (1995),2019-12-01T05:14:25.360674+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:7xvRVhdlatVcBJw5hhfS6E
UCL4J20Y1UpQGttcNXMB2j9Q,2013-01-01T22:01:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjNCdFh0SXBWZ1Ew,Audio Science - Two And A Half Orbits Later (1996),2019-12-01T05:14:25.960629+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:3B5u4TrI6GzIrztMXY5Ias
UCL4J20Y1UpQGttcNXMB2j9Q,2013-01-04T18:17:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZLazJkcXlOOXZR,B-Zet - Kisses (1995),2019-12-01T05:14:26.620627+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:33HjThmaMmt9whdqjRRVac
UCL4J20Y1UpQGttcNXMB2j9Q,2013-01-04T22:21:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmtYTGdpdng4Nm1v,B-Zet - Le Tonnere Dans Les Plumes Voir (1995),2019-12-01T05:14:27.240737+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4w7Ef49mEgrgLe9uM9APjr
UCL4J20Y1UpQGttcNXMB2j9Q,2013-01-14T17:59:19.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk9IOFVSNHJUb0hn,Glass Walker - Tibet (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-01-16T20:47:56.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZtSHRGanZjSURV,Hyp-No-Tyz - Hyp.No.Tyz (1990),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-01T18:42:00.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjFQTVFjNWpPWnhv,Mali Rain - Koan (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-01T18:56:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmNITmhzSGQ4OE1n,Mali Rain - Tranquility Bass (1994),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-02T01:10:30.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmUzR0ZwSC1reTM4,The Shamen - Arbor Bona Arbor Mala (Ambient 1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-10T00:58:13.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmI2LTFqUUlHNnBn,Interloper - Series (1996),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-19T20:55:47.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlZHMUhoWm1xWVZJ,Odyssey - Talk To Me (1993),2019-12-01T05:14:28.800667+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:4OBRVuDRHSvAMEU9DQvXO0
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-20T09:39:35.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLi1XeXljMTdlN1lF,100% - Power Of The Light (100% Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-02-26T01:54:59.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm1ucGNvNVBjbnUw,Speedy J - !ive (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-03-03T18:49:14.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLngxN0RZRmNaZThR,Airwaves - Tantric Flesh Dream (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-03-03T18:51:17.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkhFX2I5NHNRVjdV,Airwaves - The Garden Trellis (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-03-22T22:42:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkdBVlpoeEVPOUM4,F2 - Atlantis (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-03-23T21:48:05.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJkT1BIRGo0NW1R,Adham Shaikh - Pulsation (Oscillation Vibration),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-03-26T15:15:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLlF1RWZmaEpTM0xz,Paradise 3001 - Blue Lava (hypnotic Blue Lover Mix),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-03-27T12:24:12.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLkQ3cDh5c1RjNVZz,Nico - Darkstar (Dreamscape),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-09T01:20:06.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLnVvZVBRdS1OTGN3,Stevia - Zebra Tone (1997),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-10T02:36:09.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLjJVal9rRmZRaHNB,E.V.A. - Anna's Planets (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-11T01:32:29.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk1NUUZQU1N5VUhN,E.V.A. - Isis And Osiris (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-11T21:43:23.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLk8tVUk0eER5eE1N,E.V.A. - 0100 (1995),,,
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-11T21:45:41.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLmdHMzBBekNOYW9N,Johnny Fiasco - Taurus (1993),2019-12-01T05:14:31.340623+00:00,7GlxpQjjxRjmbb3RP2rDqI,spotify:track:27XWooAJXtUVlWPPnOTwM9
UCL4J20Y1UpQGttcNXMB2j9Q,2013-04-11T21:48:57.000Z,VVVMNEoyMFkxVXBRR3R0Y05YTUIyajlRLm5wVkZRRXROQk9R,The Prince And The Wizard - Latin Love Groove (1990),,,
